tool,specie,sequencing_id,mrd,depth,batch,precision,recall,f1score
Confindr,Escherichia coli,SRR26036455,0.05,220,5,0.5454545454545454,0.2926829268292683,0.3809523809523809
Confindr,Escherichia coli,SRR26036455,0.05,220,6,0.625,0.3658536585365853,0.4615384615384615
Confindr,Escherichia coli,SRR26036455,0.05,220,7,0.6538461538461539,0.4146341463414634,0.5074626865671641
Confindr,Escherichia coli,SRR26036455,0.05,220,8,0.75,0.6585365853658537,0.7012987012987012
Confindr,Escherichia coli,SRR26036455,0.05,220,9,0.8095238095238095,0.8292682926829268,0.8192771084337348
NanoMGT,Escherichia coli,SRR26036455,0.01,220,1,0.0208333333333333,0.024390243902439,0.0224719101123595
NanoMGT,Escherichia coli,SRR26036455,0.01,220,2,0.0714285714285714,0.0975609756097561,0.0824742268041237
NanoMGT,Escherichia coli,SRR26036455,0.01,220,3,0.2608695652173913,0.4390243902439024,0.3272727272727272
NanoMGT,Escherichia coli,SRR26036455,0.01,220,4,0.2933333333333333,0.5365853658536586,0.3793103448275862
NanoMGT,Escherichia coli,SRR26036455,0.01,220,5,0.3452380952380952,0.7073170731707317,0.4640000000000001
NanoMGT,Escherichia coli,SRR26036455,0.01,220,6,0.3563218390804598,0.7560975609756098,0.484375
NanoMGT,Escherichia coli,SRR26036455,0.01,220,7,0.348314606741573,0.7560975609756098,0.4769230769230769
NanoMGT,Escherichia coli,SRR26036455,0.01,220,8,0.4146341463414634,0.8292682926829268,0.5528455284552845
NanoMGT,Escherichia coli,SRR26036455,0.01,220,9,0.4382022471910112,0.951219512195122,0.6
NanoMGT,Escherichia coli,SRR26036455,0.01,220,10,0.4105263157894737,0.951219512195122,0.573529411764706
NanoMGT,Salmonella enterica,SRR27755678,0.01,220,1,0.2636363636363636,0.6444444444444445,0.3741935483870967
NanoMGT,Salmonella enterica,SRR27755678,0.01,220,2,0.2888888888888888,0.8666666666666667,0.4333333333333333
NanoMGT,Salmonella enterica,SRR27755678,0.01,220,3,0.3559322033898305,0.9333333333333332,0.5153374233128835
NanoMGT,Salmonella enterica,SRR27755678,0.01,220,4,0.3611111111111111,0.8666666666666667,0.5098039215686274
NanoMGT,Salmonella enterica,SRR27755678,0.01,220,5,0.3260869565217391,1.0,0.4918032786885246
NanoMGT,Salmonella enterica,SRR27755678,0.01,220,6,0.3823529411764705,0.8666666666666667,0.5306122448979592
NanoMGT,Salmonella enterica,SRR27755678,0.01,220,7,0.3809523809523809,0.8888888888888888,0.5333333333333333
NanoMGT,Salmonella enterica,SRR27755678,0.01,220,8,0.391304347826087,1.0,0.5625
NanoMGT,Salmonella enterica,SRR27755678,0.01,220,9,0.3629032258064516,1.0,0.5325443786982249
NanoMGT,Salmonella enterica,SRR27755678,0.01,220,10,0.3629032258064516,1.0,0.5325443786982249
NanoMGT,Staphylococcus aureus,SRR28370694,0.01,220,1,0.2409638554216867,0.5,0.3252032520325203
NanoMGT,Staphylococcus aureus,SRR28370694,0.01,220,2,0.3058823529411765,0.65,0.416
NanoMGT,Staphylococcus aureus,SRR28370694,0.01,220,3,0.3229166666666667,0.775,0.4558823529411765
NanoMGT,Staphylococcus aureus,SRR28370694,0.01,220,4,0.3711340206185567,0.9,0.5255474452554746
NanoMGT,Staphylococcus aureus,SRR28370694,0.01,220,5,0.3936170212765957,0.925,0.5522388059701493
NanoMGT,Staphylococcus aureus,SRR28370694,0.01,220,6,0.4065934065934066,0.925,0.564885496183206
NanoMGT,Staphylococcus aureus,SRR28370694,0.01,220,7,0.3979591836734694,0.975,0.5652173913043478
NanoMGT,Staphylococcus aureus,SRR28370694,0.01,220,8,0.4148936170212766,0.975,0.582089552238806
NanoMGT,Staphylococcus aureus,SRR28370694,0.01,220,9,0.40625,0.975,0.5735294117647058
NanoMGT,Staphylococcus aureus,SRR28370694,0.01,220,10,0.4105263157894737,0.975,0.5777777777777777
NanoMGT,Salmonella enterica,SRR27136088,0.01,220,1,0.0655737704918032,0.1777777777777777,0.0958083832335329
NanoMGT,Salmonella enterica,SRR27136088,0.01,220,2,0.1666666666666666,0.3555555555555555,0.226950354609929
NanoMGT,Salmonella enterica,SRR27136088,0.01,220,3,0.2014925373134328,0.6,0.3016759776536313
NanoMGT,Salmonella enterica,SRR27136088,0.01,220,4,0.2761904761904762,0.6444444444444445,0.3866666666666666
NanoMGT,Salmonella enterica,SRR27136088,0.01,220,5,0.3113207547169811,0.7333333333333333,0.4370860927152318
NanoMGT,Salmonella enterica,SRR27136088,0.01,220,6,0.2837837837837837,0.9333333333333332,0.4352331606217617
NanoMGT,Salmonella enterica,SRR27136088,0.01,220,7,0.3,0.9333333333333332,0.4540540540540539
NanoMGT,Salmonella enterica,SRR27136088,0.01,220,8,0.3161764705882353,0.9555555555555556,0.4751381215469613
NanoMGT,Salmonella enterica,SRR27136088,0.01,220,9,0.3138686131386861,0.9555555555555556,0.4725274725274725
NanoMGT,Salmonella enterica,SRR27136088,0.01,220,10,0.3211678832116788,0.9777777777777776,0.4835164835164835
NanoMGT,Escherichia coli,SRR25689478,0.01,220,1,0.0138888888888888,0.024390243902439,0.0176991150442477
NanoMGT,Escherichia coli,SRR25689478,0.01,220,2,0.0694444444444444,0.1219512195121951,0.0884955752212389
NanoMGT,Escherichia coli,SRR25689478,0.01,220,3,0.2023809523809523,0.4146341463414634,0.2719999999999999
NanoMGT,Escherichia coli,SRR25689478,0.01,220,4,0.2842105263157894,0.6585365853658537,0.3970588235294118
NanoMGT,Escherichia coli,SRR25689478,0.01,220,5,0.3186813186813186,0.7073170731707317,0.4393939393939393
NanoMGT,Escherichia coli,SRR25689478,0.01,220,6,0.37,0.902439024390244,0.524822695035461
NanoMGT,Escherichia coli,SRR25689478,0.01,220,7,0.4042553191489361,0.926829268292683,0.562962962962963
NanoMGT,Escherichia coli,SRR25689478,0.01,220,8,0.4193548387096774,0.951219512195122,0.582089552238806
NanoMGT,Escherichia coli,SRR25689478,0.01,220,9,0.4105263157894737,0.951219512195122,0.573529411764706
NanoMGT,Escherichia coli,SRR25689478,0.01,220,10,0.3846153846153846,0.975609756097561,0.5517241379310346
NanoMGT,Salmonella enterica,SRR28399428,0.01,220,1,0.0549450549450549,0.1111111111111111,0.0735294117647058
NanoMGT,Salmonella enterica,SRR28399428,0.01,220,2,0.1397849462365591,0.2888888888888888,0.1884057971014492
NanoMGT,Salmonella enterica,SRR28399428,0.01,220,3,0.1788617886178861,0.4888888888888889,0.2619047619047618
NanoMGT,Salmonella enterica,SRR28399428,0.01,220,4,0.224,0.6222222222222222,0.3294117647058824
NanoMGT,Salmonella enterica,SRR28399428,0.01,220,5,0.2708333333333333,0.5777777777777777,0.3687943262411347
NanoMGT,Salmonella enterica,SRR28399428,0.01,220,6,0.2764227642276423,0.7555555555555555,0.4047619047619048
NanoMGT,Salmonella enterica,SRR28399428,0.01,220,7,0.3008130081300813,0.8222222222222222,0.4404761904761905
NanoMGT,Salmonella enterica,SRR28399428,0.01,220,8,0.34375,0.7333333333333333,0.4680851063829787
NanoMGT,Salmonella enterica,SRR28399428,0.01,220,9,0.3548387096774194,0.7333333333333333,0.4782608695652173
NanoMGT,Salmonella enterica,SRR28399428,0.01,220,10,0.36,0.8,0.4965517241379309
NanoMGT,Escherichia coli,ERR12533301,0.01,220,1,0.1057692307692307,0.2682926829268293,0.1517241379310344
NanoMGT,Escherichia coli,ERR12533301,0.01,220,2,0.2421052631578947,0.5609756097560976,0.3382352941176471
NanoMGT,Escherichia coli,ERR12533301,0.01,220,3,0.3135593220338983,0.902439024390244,0.4654088050314465
NanoMGT,Escherichia coli,ERR12533301,0.01,220,4,0.314516129032258,0.951219512195122,0.4727272727272727
NanoMGT,Escherichia coli,ERR12533301,0.01,220,5,0.3577981651376147,0.951219512195122,0.52
NanoMGT,Escherichia coli,ERR12533301,0.01,220,6,0.3545454545454545,0.951219512195122,0.5165562913907285
NanoMGT,Escherichia coli,ERR12533301,0.01,220,7,0.3584905660377358,0.926829268292683,0.5170068027210885
NanoMGT,Escherichia coli,ERR12533301,0.01,220,8,0.3762376237623762,0.926829268292683,0.5352112676056339
NanoMGT,Escherichia coli,ERR12533301,0.01,220,9,0.3565217391304348,1.0,0.5256410256410257
NanoMGT,Escherichia coli,ERR12533301,0.01,220,10,0.3883495145631068,0.975609756097561,0.5555555555555556
NanoMGT,Staphylococcus aureus,ERR8958843,0.01,220,1,0.0434782608695652,0.075,0.055045871559633
NanoMGT,Staphylococcus aureus,ERR8958843,0.01,220,2,0.0704225352112676,0.125,0.09009009009009
NanoMGT,Staphylococcus aureus,ERR8958843,0.01,220,3,0.141025641025641,0.275,0.1864406779661017
NanoMGT,Staphylococcus aureus,ERR8958843,0.01,220,4,0.2235294117647059,0.475,0.304
NanoMGT,Staphylococcus aureus,ERR8958843,0.01,220,5,0.2674418604651162,0.575,0.365079365079365
NanoMGT,Staphylococcus aureus,ERR8958843,0.01,220,6,0.2888888888888888,0.65,0.3999999999999999
NanoMGT,Staphylococcus aureus,ERR8958843,0.01,220,7,0.3297872340425531,0.775,0.462686567164179
NanoMGT,Staphylococcus aureus,ERR8958843,0.01,220,8,0.3146067415730337,0.7,0.4341085271317829
NanoMGT,Staphylococcus aureus,ERR8958843,0.01,220,9,0.3473684210526316,0.825,0.4888888888888889
NanoMGT,Staphylococcus aureus,ERR8958843,0.01,220,10,0.35,0.875,0.4999999999999999
NanoMGT,Escherichia coli,SRR26036455,0.02,220,1,0.0,0.0,0.0
NanoMGT,Escherichia coli,SRR26036455,0.02,220,2,0.0,0.0,0.0
NanoMGT,Escherichia coli,SRR26036455,0.02,220,3,0.2727272727272727,0.1463414634146341,0.1904761904761904
NanoMGT,Escherichia coli,SRR26036455,0.02,220,4,0.4545454545454545,0.3658536585365853,0.4054054054054054
NanoMGT,Escherichia coli,SRR26036455,0.02,220,5,0.4651162790697674,0.4878048780487805,0.4761904761904762
NanoMGT,Escherichia coli,SRR26036455,0.02,220,6,0.5116279069767442,0.5365853658536586,0.5238095238095238
NanoMGT,Escherichia coli,SRR26036455,0.02,220,7,0.5333333333333333,0.5853658536585366,0.5581395348837209
NanoMGT,Escherichia coli,SRR26036455,0.02,220,8,0.5714285714285714,0.6829268292682927,0.6222222222222223
NanoMGT,Escherichia coli,SRR26036455,0.02,220,9,0.6226415094339622,0.8048780487804879,0.7021276595744681
NanoMGT,Escherichia coli,SRR26036455,0.02,220,10,0.6842105263157895,0.951219512195122,0.7959183673469389
NanoMGT,Salmonella enterica,SRR27755678,0.02,220,1,0.3375,0.6,0.432
NanoMGT,Salmonella enterica,SRR27755678,0.02,220,2,0.4047619047619047,0.7555555555555555,0.5271317829457365
NanoMGT,Salmonella enterica,SRR27755678,0.02,220,3,0.4659090909090909,0.9111111111111112,0.6165413533834586
NanoMGT,Salmonella enterica,SRR27755678,0.02,220,4,0.4555555555555555,0.9111111111111112,0.6074074074074074
NanoMGT,Salmonella enterica,SRR27755678,0.02,220,5,0.4942528735632184,0.9555555555555556,0.6515151515151515
NanoMGT,Salmonella enterica,SRR27755678,0.02,220,6,0.4888888888888889,0.9777777777777776,0.6518518518518519
NanoMGT,Salmonella enterica,SRR27755678,0.02,220,7,0.5116279069767442,0.9777777777777776,0.6717557251908397
NanoMGT,Salmonella enterica,SRR27755678,0.02,220,8,0.5116279069767442,0.9777777777777776,0.6717557251908397
NanoMGT,Salmonella enterica,SRR27755678,0.02,220,9,0.5357142857142857,1.0,0.6976744186046512
NanoMGT,Salmonella enterica,SRR27755678,0.02,220,10,0.5555555555555556,1.0,0.7142857142857143
NanoMGT,Staphylococcus aureus,SRR28370694,0.02,220,1,0.4705882352941176,0.4,0.4324324324324324
NanoMGT,Staphylococcus aureus,SRR28370694,0.02,220,2,0.5263157894736842,0.5,0.5128205128205129
NanoMGT,Staphylococcus aureus,SRR28370694,0.02,220,3,0.6444444444444445,0.725,0.6823529411764706
NanoMGT,Staphylococcus aureus,SRR28370694,0.02,220,4,0.7058823529411765,0.9,0.7912087912087913
NanoMGT,Staphylococcus aureus,SRR28370694,0.02,220,5,0.6851851851851852,0.925,0.7872340425531915
NanoMGT,Staphylococcus aureus,SRR28370694,0.02,220,6,0.6851851851851852,0.925,0.7872340425531915
NanoMGT,Staphylococcus aureus,SRR28370694,0.02,220,7,0.6727272727272727,0.925,0.7789473684210527
NanoMGT,Staphylococcus aureus,SRR28370694,0.02,220,8,0.6851851851851852,0.925,0.7872340425531915
NanoMGT,Staphylococcus aureus,SRR28370694,0.02,220,9,0.7115384615384616,0.925,0.8043478260869567
NanoMGT,Staphylococcus aureus,SRR28370694,0.02,220,10,0.6727272727272727,0.925,0.7789473684210527
NanoMGT,Salmonella enterica,SRR27136088,0.02,220,1,0.0606060606060606,0.0888888888888888,0.072072072072072
NanoMGT,Salmonella enterica,SRR27136088,0.02,220,2,0.1973684210526315,0.3333333333333333,0.2479338842975206
NanoMGT,Salmonella enterica,SRR27136088,0.02,220,3,0.2875,0.5111111111111111,0.368
NanoMGT,Salmonella enterica,SRR27136088,0.02,220,4,0.3370786516853932,0.6666666666666666,0.4477611940298507
NanoMGT,Salmonella enterica,SRR27136088,0.02,220,5,0.3440860215053763,0.7111111111111111,0.463768115942029
NanoMGT,Salmonella enterica,SRR27136088,0.02,220,6,0.3979591836734694,0.8666666666666667,0.5454545454545454
NanoMGT,Salmonella enterica,SRR27136088,0.02,220,7,0.4329896907216495,0.9333333333333332,0.5915492957746479
NanoMGT,Salmonella enterica,SRR27136088,0.02,220,8,0.4468085106382978,0.9333333333333332,0.6043165467625898
NanoMGT,Salmonella enterica,SRR27136088,0.02,220,9,0.4565217391304347,0.9333333333333332,0.6131386861313868
NanoMGT,Salmonella enterica,SRR27136088,0.02,220,10,0.4623655913978494,0.9555555555555556,0.6231884057971014
NanoMGT,Escherichia coli,SRR25689478,0.02,220,1,0.0,0.0,0.0
NanoMGT,Escherichia coli,SRR25689478,0.02,220,2,0.0714285714285714,0.048780487804878,0.0579710144927536
NanoMGT,Escherichia coli,SRR25689478,0.02,220,3,0.375,0.2926829268292683,0.3287671232876711
NanoMGT,Escherichia coli,SRR25689478,0.02,220,4,0.4571428571428571,0.3902439024390244,0.4210526315789473
NanoMGT,Escherichia coli,SRR25689478,0.02,220,5,0.6,0.5853658536585366,0.5925925925925926
NanoMGT,Escherichia coli,SRR25689478,0.02,220,6,0.6170212765957447,0.7073170731707317,0.6590909090909092
NanoMGT,Escherichia coli,SRR25689478,0.02,220,7,0.7272727272727273,0.7804878048780488,0.7529411764705882
NanoMGT,Escherichia coli,SRR25689478,0.02,220,8,0.68,0.8292682926829268,0.7472527472527474
NanoMGT,Escherichia coli,SRR25689478,0.02,220,9,0.7058823529411765,0.8780487804878049,0.782608695652174
NanoMGT,Escherichia coli,SRR25689478,0.02,220,10,0.7090909090909091,0.951219512195122,0.8125
NanoMGT,Salmonella enterica,SRR28399428,0.02,220,1,0.0178571428571428,0.0222222222222222,0.0198019801980198
NanoMGT,Salmonella enterica,SRR28399428,0.02,220,2,0.1016949152542373,0.1333333333333333,0.1153846153846153
NanoMGT,Salmonella enterica,SRR28399428,0.02,220,3,0.2205882352941176,0.3333333333333333,0.2654867256637168
NanoMGT,Salmonella enterica,SRR28399428,0.02,220,4,0.2714285714285714,0.4222222222222222,0.3304347826086956
NanoMGT,Salmonella enterica,SRR28399428,0.02,220,5,0.3246753246753247,0.5555555555555556,0.4098360655737705
NanoMGT,Salmonella enterica,SRR28399428,0.02,220,6,0.3896103896103896,0.6666666666666666,0.4918032786885245
NanoMGT,Salmonella enterica,SRR28399428,0.02,220,7,0.4177215189873418,0.7333333333333333,0.5322580645161289
NanoMGT,Salmonella enterica,SRR28399428,0.02,220,8,0.4216867469879518,0.7777777777777778,0.546875
NanoMGT,Salmonella enterica,SRR28399428,0.02,220,9,0.4367816091954023,0.8444444444444444,0.5757575757575758
NanoMGT,Salmonella enterica,SRR28399428,0.02,220,10,0.4505494505494505,0.9111111111111112,0.6029411764705882
NanoMGT,Escherichia coli,ERR12533301,0.02,220,1,0.1521739130434782,0.1707317073170731,0.160919540229885
NanoMGT,Escherichia coli,ERR12533301,0.02,220,2,0.3272727272727272,0.4390243902439024,0.3749999999999999
NanoMGT,Escherichia coli,ERR12533301,0.02,220,3,0.4571428571428571,0.7804878048780488,0.5765765765765766
NanoMGT,Escherichia coli,ERR12533301,0.02,220,4,0.4736842105263157,0.8780487804878049,0.6153846153846154
NanoMGT,Escherichia coli,ERR12533301,0.02,220,5,0.5,0.951219512195122,0.6554621848739496
NanoMGT,Escherichia coli,ERR12533301,0.02,220,6,0.52,0.951219512195122,0.6724137931034483
NanoMGT,Escherichia coli,ERR12533301,0.02,220,7,0.5652173913043478,0.951219512195122,0.7090909090909091
NanoMGT,Escherichia coli,ERR12533301,0.02,220,8,0.5571428571428572,0.951219512195122,0.7027027027027027
NanoMGT,Escherichia coli,ERR12533301,0.02,220,9,0.5492957746478874,0.951219512195122,0.6964285714285714
NanoMGT,Escherichia coli,ERR12533301,0.02,220,10,0.5652173913043478,0.951219512195122,0.7090909090909091
NanoMGT,Staphylococcus aureus,ERR8958843,0.02,220,1,0.074074074074074,0.05,0.0597014925373134
NanoMGT,Staphylococcus aureus,ERR8958843,0.02,220,2,0.074074074074074,0.05,0.0597014925373134
NanoMGT,Staphylococcus aureus,ERR8958843,0.02,220,3,0.2,0.15,0.1714285714285714
NanoMGT,Staphylococcus aureus,ERR8958843,0.02,220,4,0.3142857142857143,0.275,0.2933333333333333
NanoMGT,Staphylococcus aureus,ERR8958843,0.02,220,5,0.4285714285714285,0.45,0.4390243902439024
NanoMGT,Staphylococcus aureus,ERR8958843,0.02,220,6,0.4666666666666667,0.525,0.4941176470588235
NanoMGT,Staphylococcus aureus,ERR8958843,0.02,220,7,0.5094339622641509,0.675,0.5806451612903226
NanoMGT,Staphylococcus aureus,ERR8958843,0.02,220,8,0.5454545454545454,0.75,0.631578947368421
NanoMGT,Staphylococcus aureus,ERR8958843,0.02,220,9,0.5555555555555556,0.75,0.6382978723404256
NanoMGT,Staphylococcus aureus,ERR8958843,0.02,220,10,0.5535714285714286,0.775,0.6458333333333333
NanoMGT,Escherichia coli,SRR26036455,0.03,220,1,0.0,0.0,0.0
NanoMGT,Escherichia coli,SRR26036455,0.03,220,2,0.0,0.0,0.0
NanoMGT,Escherichia coli,SRR26036455,0.03,220,3,0.2142857142857142,0.073170731707317,0.1090909090909091
NanoMGT,Escherichia coli,SRR26036455,0.03,220,4,0.5,0.3414634146341463,0.4057971014492753
NanoMGT,Escherichia coli,SRR26036455,0.03,220,5,0.53125,0.4146341463414634,0.4657534246575343
NanoMGT,Escherichia coli,SRR26036455,0.03,220,6,0.6388888888888888,0.5609756097560976,0.5974025974025975
NanoMGT,Escherichia coli,SRR26036455,0.03,220,7,0.6410256410256411,0.6097560975609756,0.625
NanoMGT,Escherichia coli,SRR26036455,0.03,220,8,0.6363636363636364,0.6829268292682927,0.6588235294117647
NanoMGT,Escherichia coli,SRR26036455,0.03,220,9,0.68,0.8292682926829268,0.7472527472527474
NanoMGT,Escherichia coli,SRR26036455,0.03,220,10,0.7115384615384616,0.902439024390244,0.7956989247311829
NanoMGT,Salmonella enterica,SRR27755678,0.03,220,1,0.4285714285714285,0.4666666666666667,0.4468085106382978
NanoMGT,Salmonella enterica,SRR27755678,0.03,220,2,0.5396825396825397,0.7555555555555555,0.6296296296296297
NanoMGT,Salmonella enterica,SRR27755678,0.03,220,3,0.5616438356164384,0.9111111111111112,0.6949152542372882
NanoMGT,Salmonella enterica,SRR27755678,0.03,220,4,0.5753424657534246,0.9333333333333332,0.7118644067796611
NanoMGT,Salmonella enterica,SRR27755678,0.03,220,5,0.5915492957746479,0.9333333333333332,0.7241379310344829
NanoMGT,Salmonella enterica,SRR27755678,0.03,220,6,0.581081081081081,0.9555555555555556,0.7226890756302521
NanoMGT,Salmonella enterica,SRR27755678,0.03,220,7,0.5733333333333334,0.9555555555555556,0.7166666666666667
NanoMGT,Salmonella enterica,SRR27755678,0.03,220,8,0.581081081081081,0.9555555555555556,0.7226890756302521
NanoMGT,Salmonella enterica,SRR27755678,0.03,220,9,0.5844155844155844,1.0,0.7377049180327869
NanoMGT,Salmonella enterica,SRR27755678,0.03,220,10,0.5921052631578947,1.0,0.743801652892562
NanoMGT,Staphylococcus aureus,SRR28370694,0.03,220,1,0.55,0.275,0.3666666666666667
NanoMGT,Staphylococcus aureus,SRR28370694,0.03,220,2,0.7083333333333334,0.425,0.53125
NanoMGT,Staphylococcus aureus,SRR28370694,0.03,220,3,0.7575757575757576,0.625,0.6849315068493151
NanoMGT,Staphylococcus aureus,SRR28370694,0.03,220,4,0.8292682926829268,0.85,0.8395061728395061
NanoMGT,Staphylococcus aureus,SRR28370694,0.03,220,5,0.8043478260869565,0.925,0.8604651162790697
NanoMGT,Staphylococcus aureus,SRR28370694,0.03,220,6,0.7872340425531915,0.925,0.8505747126436781
NanoMGT,Staphylococcus aureus,SRR28370694,0.03,220,7,0.7872340425531915,0.925,0.8505747126436781
NanoMGT,Staphylococcus aureus,SRR28370694,0.03,220,8,0.7872340425531915,0.925,0.8505747126436781
NanoMGT,Staphylococcus aureus,SRR28370694,0.03,220,9,0.7872340425531915,0.925,0.8505747126436781
NanoMGT,Staphylococcus aureus,SRR28370694,0.03,220,10,0.7872340425531915,0.925,0.8505747126436781
NanoMGT,Salmonella enterica,SRR27136088,0.03,220,1,0.0508474576271186,0.0666666666666666,0.0576923076923076
NanoMGT,Salmonella enterica,SRR27136088,0.03,220,2,0.2142857142857142,0.3333333333333333,0.2608695652173913
NanoMGT,Salmonella enterica,SRR27136088,0.03,220,3,0.28,0.4666666666666667,0.35
NanoMGT,Salmonella enterica,SRR27136088,0.03,220,4,0.3372093023255814,0.6444444444444445,0.4427480916030534
